"Unique ID","Indicator ID","Name","Measure","Measure Info","Geo Type Name","Geo Join ID","Geo Place Name","Time Period","Start_Date","Data Value","Message"
"628430","639","Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42","504","South Beach - Tottenville","2015-2017","01/01/2015","45.9",
"629161","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","105","Crotona - Tremont","2015-2017","01/01/2015","3.4",
"628431","639","Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","Citywide","1","New York City","2015-2017","01/01/2015","37.7",
"628432","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","Borough","1","Bronx","2015-2017","01/01/2015","146.9",
"628433","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","Borough","2","Brooklyn","2015-2017","01/01/2015","62.5",
"628434","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","Borough","3","Manhattan","2015-2017","01/01/2015","93.5",
"628435","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","Borough","4","Queens","2015-2017","01/01/2015","47.3",
"629162","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","106","High Bridge - Morrisania","2015-2017","01/01/2015","3.9",
"628436","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","Borough","5","Staten Island","2015-2017","01/01/2015","33.1",
"628437","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","101","Kingsbridge - Riverdale","2015-2017","01/01/2015","65.8",
"628438","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","102","Northeast Bronx","2015-2017","01/01/2015","108.6",
"628439","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","103","Fordham - Bronx Pk","2015-2017","01/01/2015","153.6",
"628440","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","104","Pelham - Throgs Neck","2015-2017","01/01/2015","105.2",
"629163","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","107","Hunts Point - Mott Haven","2015-2017","01/01/2015","3.6",
"628441","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","105","Crotona - Tremont","2015-2017","01/01/2015","167.2",
"628442","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","106","High Bridge - Morrisania","2015-2017","01/01/2015","188.6",
"628443","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","107","Hunts Point - Mott Haven","2015-2017","01/01/2015","194.7",
"628444","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","201","Greenpoint","2015-2017","01/01/2015","27.4",
"628445","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","202","Downtown - Heights - Slope","2015-2017","01/01/2015","46.4",
"629164","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","201","Greenpoint","2015-2017","01/01/2015","3.1",
"628446","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","203","Bedford Stuyvesant - Crown Heights","2015-2017","01/01/2015","124.6",
"179786","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","211","Williamsburg - Bushwick","2015","01/01/2015","0.3",
"628447","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","204","East New York","2015-2017","01/01/2015","118.4",
"629165","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","202","Downtown - Heights - Slope","2015-2017","01/01/2015","3.2",
"628448","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","205","Sunset Park","2015-2017","01/01/2015","34.4",
"629166","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","203","Bedford Stuyvesant - Crown Heights","2015-2017","01/01/2015","4.9",
"628449","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","206","Borough Park","2015-2017","01/01/2015","15.8",
"629167","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","204","East New York","2015-2017","01/01/2015","4.1",
"628450","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","207","East Flatbush - Flatbush","2015-2017","01/01/2015","84.2",
"629168","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","205","Sunset Park","2015-2017","01/01/2015","3.1",
"628451","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","208","Canarsie - Flatlands","2015-2017","01/01/2015","61.4",
"629169","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","206","Borough Park","2015-2017","01/01/2015","4.8",
"628452","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","209","Bensonhurst - Bay Ridge","2015-2017","01/01/2015","16.8",
"179787","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","401","Long Island City - Astoria","2015","01/01/2015","5",
"628453","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","210","Coney Island - Sheepshead Bay","2015-2017","01/01/2015","31.4",
"629170","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","207","East Flatbush - Flatbush","2015-2017","01/01/2015","4.8",
"628454","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","211","Williamsburg - Bushwick","2015-2017","01/01/2015","107.9",
"629171","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","208","Canarsie - Flatlands","2015-2017","01/01/2015","6",
"628455","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","301","Washington Heights","2015-2017","01/01/2015","81.6",
"629172","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","209","Bensonhurst - Bay Ridge","2015-2017","01/01/2015","6.3",
"628456","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","302","Central Harlem - Morningside Heights","2015-2017","01/01/2015","193.1",
"629173","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","210","Coney Island - Sheepshead Bay","2015-2017","01/01/2015","8.5",
"628457","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","303","East Harlem","2015-2017","01/01/2015","215.5",
"629174","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","211","Williamsburg - Bushwick","2015-2017","01/01/2015","3.7",
"628458","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","304","Upper West Side","2015-2017","01/01/2015","51.9",
"179804","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","306","Chelsea - Clinton","2015","01/01/2015","36.4",
"628459","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","305","Upper East Side","2015-2017","01/01/2015","18.6",
"629175","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","301","Washington Heights","2015-2017","01/01/2015","3.3",
"628460","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","306","Chelsea - Clinton","2015-2017","01/01/2015","53.6",
"629176","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","302","Central Harlem - Morningside Heights","2015-2017","01/01/2015","4.4",
"628461","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","307","Gramercy Park - Murray Hill","2015-2017","01/01/2015","44.5",
"628462","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","308","Greenwich Village - SoHo","2015-2017","01/01/2015","14.2",
"628463","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","309","Union Square - Lower East Side","2015-2017","01/01/2015","102.2",
"629177","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","303","East Harlem","2015-2017","01/01/2015","5.2",
"628464","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","310","Lower Manhattan","2015-2017","01/01/2015","35.4",
"628465","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","401","Long Island City - Astoria","2015-2017","01/01/2015","46.1",
"628466","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","402","West Queens","2015-2017","01/01/2015","60.2",
"628467","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","403","Flushing - Clearview","2015-2017","01/01/2015","29.4",
"628468","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","404","Bayside - Little Neck","2015-2017","01/01/2015","12.2",
"629178","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","304","Upper West Side","2015-2017","01/01/2015","4.6",
"628469","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","405","Ridgewood - Forest Hills","2015-2017","01/01/2015","32.2",
"628470","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","406","Fresh Meadows","2015-2017","01/01/2015","36.2",
"628471","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","407","Southwest Queens","2015-2017","01/01/2015","43",
"628472","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","408","Jamaica","2015-2017","01/01/2015","69.6",
"628473","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","409","Southeast Queens","2015-2017","01/01/2015","39.5",
"179788","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","203","Bedford Stuyvesant - Crown Heights","2015","01/01/2015","1",
"628474","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","410","Rockaways","2015-2017","01/01/2015","55",
"628475","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","501","Port Richmond","2015-2017","01/01/2015","66.9",
"628476","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","502","Stapleton - St. George","2015-2017","01/01/2015","49.5",
"628477","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","503","Willowbrook","2015-2017","01/01/2015","18.8",
"628478","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","504","South Beach - Tottenville","2015-2017","01/01/2015","13.7",
"179789","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","202","Downtown - Heights - Slope","2015","01/01/2015","1.2",
"628479","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","Citywide","1","New York City","2015-2017","01/01/2015","78.2",
"628480","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","Borough","1","Bronx","2015-2017","01/01/2015","67",
"628481","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","Borough","2","Brooklyn","2015-2017","01/01/2015","34.9",
"628482","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","Borough","3","Manhattan","2015-2017","01/01/2015","34.8",
"628483","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","Borough","4","Queens","2015-2017","01/01/2015","17.9",
"629179","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","305","Upper East Side","2015-2017","01/01/2015","3.8",
"628484","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","Borough","5","Staten Island","2015-2017","01/01/2015","20.8",
"628485","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","101","Kingsbridge - Riverdale","2015-2017","01/01/2015","25.8",
"628486","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","102","Northeast Bronx","2015-2017","01/01/2015","48.4",
"628487","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","103","Fordham - Bronx Pk","2015-2017","01/01/2015","64.1",
"628488","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","104","Pelham - Throgs Neck","2015-2017","01/01/2015","44.6",
"179790","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","207","East Flatbush - Flatbush","2015","01/01/2015","1.7",
"628489","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","105","Crotona - Tremont","2015-2017","01/01/2015","87.1",
"628490","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","106","High Bridge - Morrisania","2015-2017","01/01/2015","98.1",
"628491","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","107","Hunts Point - Mott Haven","2015-2017","01/01/2015","104.6",
"628492","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","201","Greenpoint","2015-2017","01/01/2015","19.9",
"628493","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","202","Downtown - Heights - Slope","2015-2017","01/01/2015","24.1",
"179791","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","102","Northeast Bronx","2015","01/01/2015","1.6",
"628494","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","203","Bedford Stuyvesant - Crown Heights","2015-2017","01/01/2015","68.1",
"628495","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","204","East New York","2015-2017","01/01/2015","71.4",
"628496","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","205","Sunset Park","2015-2017","01/01/2015","18.6",
"628497","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","206","Borough Park","2015-2017","01/01/2015","9.3",
"628498","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","207","East Flatbush - Flatbush","2015-2017","01/01/2015","41.9",
"179792","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","206","Borough Park","2015","01/01/2015","1.1",
"628499","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","208","Canarsie - Flatlands","2015-2017","01/01/2015","31.4",
"628500","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","209","Bensonhurst - Bay Ridge","2015-2017","01/01/2015","8.5",
"628501","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","210","Coney Island - Sheepshead Bay","2015-2017","01/01/2015","18.2",
"628502","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","211","Williamsburg - Bushwick","2015-2017","01/01/2015","67.3",
"628503","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","301","Washington Heights","2015-2017","01/01/2015","32.9",
"179861","641","Boiler emissions (PM2.5)","Tons","per square kilometer","Borough","5","Staten Island","2015","01/01/2015","0",
"628504","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","302","Central Harlem - Morningside Heights","2015-2017","01/01/2015","95.1",
"628505","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","303","East Harlem","2015-2017","01/01/2015","111.6",
"628506","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","304","Upper West Side","2015-2017","01/01/2015","23.2",
"628507","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","305","Upper East Side","2015-2017","01/01/2015","6.6",
"628508","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","306","Chelsea - Clinton","2015-2017","01/01/2015","20.4",
"179793","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","107","Hunts Point - Mott Haven","2015","01/01/2015","1.7",
"628509","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","307","Gramercy Park - Murray Hill","2015-2017","01/01/2015","16.5",
"628510","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","308","Greenwich Village - SoHo","2015-2017","01/01/2015","6.5",
"628511","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","309","Union Square - Lower East Side","2015-2017","01/01/2015","31.6",
"628512","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","310","Lower Manhattan","2015-2017","01/01/2015","19.2",
"628513","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","401","Long Island City - Astoria","2015-2017","01/01/2015","21.8",
"629180","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","306","Chelsea - Clinton","2015-2017","01/01/2015","3.4",
"628514","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","402","West Queens","2015-2017","01/01/2015","14.7",
"628515","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","403","Flushing - Clearview","2015-2017","01/01/2015","7.9",
"628516","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","404","Bayside - Little Neck","2015-2017","01/01/2015","4.9",
"628517","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","405","Ridgewood - Forest Hills","2015-2017","01/01/2015","12.8",
"628518","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","406","Fresh Meadows","2015-2017","01/01/2015","12.7",
"179794","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","101","Kingsbridge - Riverdale","2015","01/01/2015","9.1",
"628519","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","407","Southwest Queens","2015-2017","01/01/2015","18.6",
"628520","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","408","Jamaica","2015-2017","01/01/2015","29.7",
"628521","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","409","Southeast Queens","2015-2017","01/01/2015","17.9",
"628522","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","410","Rockaways","2015-2017","01/01/2015","39",
"628523","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","501","Port Richmond","2015-2017","01/01/2015","45.6",
"179795","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","303","East Harlem","2015","01/01/2015","4.8",
"628524","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","502","Stapleton - St. George","2015-2017","01/01/2015","32",
"628525","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","503","Willowbrook","2015-2017","01/01/2015","12.9",
"628526","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","504","South Beach - Tottenville","2015-2017","01/01/2015","9.2",
"628527","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","Citywide","1","New York City","2015-2017","01/01/2015","34.6",
"628528","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough","1","Bronx","2015-2017","01/01/2015","19.6",
"179796","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","105","Crotona - Tremont","2015","01/01/2015","8.8",
"628529","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough","2","Brooklyn","2015-2017","01/01/2015","10.5",
"628530","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough","3","Manhattan","2015-2017","01/01/2015","9.6",
"628531","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough","4","Queens","2015-2017","01/01/2015","9.6",
"628532","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough","5","Staten Island","2015-2017","01/01/2015","15",
"628533","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","101","Kingsbridge - Riverdale","2015-2017","01/01/2015","14.8",
"179797","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","103","Fordham - Bronx Pk","2015","01/01/2015","16.6",
"628534","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","102","Northeast Bronx","2015-2017","01/01/2015","15.4",
"628535","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","103","Fordham - Bronx Pk","2015-2017","01/01/2015","19.4",
"628536","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","104","Pelham - Throgs Neck","2015-2017","01/01/2015","15.9",
"628537","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","105","Crotona - Tremont","2015-2017","01/01/2015","21.4",
"628538","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","106","High Bridge - Morrisania","2015-2017","01/01/2015","25.8",
"179860","641","Boiler emissions (PM2.5)","Tons","per square kilometer","Borough","4","Queens","2015","01/01/2015","0.2",
"628539","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","107","Hunts Point - Mott Haven","2015-2017","01/01/2015","26.5",
"628540","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","201","Greenpoint","2015-2017","01/01/2015","6.6",
"628541","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","202","Downtown - Heights - Slope","2015-2017","01/01/2015","7.8",
"628542","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","203","Bedford Stuyvesant - Crown Heights","2015-2017","01/01/2015","12.4",
"628543","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","204","East New York","2015-2017","01/01/2015","13.2",
"629181","652","Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42","307","Gramercy Park - Murray Hill","2015-2017","01/01/2015","3.6",
"628544","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","205","Sunset Park","2015-2017","01/01/2015","7.4",
"628545","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","206","Borough Park","2015-2017","01/01/2015","8.8",
"628546","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","207","East Flatbush - Flatbush","2015-2017","01/01/2015","9.7",
"628547","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","208","Canarsie - Flatlands","2015-2017","01/01/2015","11.9",
"628548","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","209","Bensonhurst - Bay Ridge","2015-2017","01/01/2015","8.9",
"179798","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","106","High Bridge - Morrisania","2015","01/01/2015","12.9",
"628549","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","210","Coney Island - Sheepshead Bay","2015-2017","01/01/2015","14.7",
"628550","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","211","Williamsburg - Bushwick","2015-2017","01/01/2015","11",
"628551","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","301","Washington Heights","2015-2017","01/01/2015","10.3",
"628552","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","302","Central Harlem - Morningside Heights","2015-2017","01/01/2015","14.9",
"628553","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","303","East Harlem","2015-2017","01/01/2015","20.3",
"179799","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","302","Central Harlem - Morningside Heights","2015","01/01/2015","10.7",
"628554","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","304","Upper West Side","2015-2017","01/01/2015","8.5",
"628555","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","305","Upper East Side","2015-2017","01/01/2015","6.7",
"628556","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","306","Chelsea - Clinton","2015-2017","01/01/2015","6.9",
"628557","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","307","Gramercy Park - Murray Hill","2015-2017","01/01/2015","6.9",
"628558","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","308","Greenwich Village - SoHo","2015-2017","01/01/2015","4.7",
"179800","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","301","Washington Heights","2015","01/01/2015","32",
"628559","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","309","Union Square - Lower East Side","2015-2017","01/01/2015","10.7",
"628560","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","310","Lower Manhattan","2015-2017","01/01/2015","6.6",
"628561","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","401","Long Island City - Astoria","2015-2017","01/01/2015","9.3",
"628562","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","402","West Queens","2015-2017","01/01/2015","8.6",
"628563","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","403","Flushing - Clearview","2015-2017","01/01/2015","10.2",
"179801","640","Boiler emissions (SO2)","Tons","per square kilometer","UHF42","310","Lower Manhattan","2015","01/01/2015","8.3",
